ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:  125000         0.0000         0.0000         0.0000         0.0000              0.0000    -30380.0221         0.0000         0.0000       756.5536         -29623.4685       293.7616    -30380.0221    -29621.5329       293.2118            -27.5751       -27.5751    125000.0000        56.5826        56.5826
ENERGY:  125500         0.0000         0.0000         0.0000         0.0000              0.0000    -30375.0903         0.0000         0.0000       725.7899         -29649.3004       281.8164    -30375.0903    -29649.7377       288.8550            -59.1936       -59.1936    125000.0000      -115.1971      -115.1971
ENERGY:  126000         0.0000         0.0000         0.0000         0.0000              0.0000    -30366.6438         0.0000         0.0000       751.9227         -29614.7211       291.9635    -30366.6438    -29615.2441       285.8224            -43.6889       -43.6889    125000.0000        21.8632        21.8632
ENERGY:  126500         0.0000         0.0000         0.0000         0.0000              0.0000    -30360.4093         0.0000         0.0000       774.7977         -29585.6116       300.8456    -30360.4093    -29585.0100       291.5863           -148.6220      -148.6220    125000.0000         1.0043         1.0043
ENERGY:  127000         0.0000         0.0000         0.0000         0.0000              0.0000    -30332.7225         0.0000         0.0000       745.3916         -29587.3309       289.4276    -30332.7225    -29587.8937       294.2414            339.8447       339.8447    125000.0000         8.5684         8.5684
ENERGY:  127500         0.0000         0.0000         0.0000         0.0000              0.0000    -30356.4654         0.0000         0.0000       757.3906         -29599.0748       294.0866    -30356.4654    -29599.7272       294.4578             50.3755        50.3755    125000.0000        50.7102        50.7102
ENERGY:  128000         0.0000         0.0000         0.0000         0.0000              0.0000    -30366.8226         0.0000         0.0000       784.4508         -29582.3718       304.5938    -30366.8226    -29580.0230       297.3312           -227.8611      -227.8611    125000.0000       -18.4066       -18.4066
ENERGY:  128500         0.0000         0.0000         0.0000         0.0000              0.0000    -30357.0241         0.0000         0.0000       788.8911         -29568.1330       306.3180    -30357.0241    -29568.3807       296.4532            389.6708       389.6708    125000.0000      -126.5223      -126.5223
ENERGY:  129000         0.0000         0.0000         0.0000         0.0000              0.0000    -30359.8741         0.0000         0.0000       763.4382         -29596.4359       296.4348    -30359.8741    -29596.3133       297.2326             85.8585        85.8585    125000.0000       -51.3910       -51.3910
ENERGY:  129500         0.0000         0.0000         0.0000         0.0000              0.0000    -30358.0229         0.0000         0.0000       725.2279         -29632.7950       281.5982    -30358.0229    -29632.6739       290.5723            186.9965       186.9965    125000.0000       217.5340       217.5340
ENERGY:  130000         0.0000         0.0000         0.0000         0.0000              0.0000    -30374.9237         0.0000         0.0000       766.6787         -29608.2450       297.6931    -30374.9237    -29608.4269       291.6106            486.2169       486.2169    125000.0000       -54.2783       -54.2783
ENERGY:  130500         0.0000         0.0000         0.0000         0.0000              0.0000    -30386.5680         0.0000         0.0000       771.6344         -29614.9337       299.6173    -30386.5680    -29615.2715       290.7987            134.7286       134.7286    125000.0000        22.0604        22.0604
ENERGY:  131000         0.0000         0.0000         0.0000         0.0000              0.0000    -30347.5204         0.0000         0.0000       767.8654         -29579.6549       298.1539    -30347.5204    -29579.3378       292.9495            -66.4992       -66.4992    125000.0000      -134.3607      -134.3607
ENERGY:  131500         0.0000         0.0000         0.0000         0.0000              0.0000    -30348.4564         0.0000         0.0000       763.8658         -29584.5906       296.6009    -30348.4564    -29584.4087       294.6360           -233.7979      -233.7979    125000.0000       -59.7210       -59.7210
ENERGY:  132000         0.0000         0.0000         0.0000         0.0000              0.0000    -30345.6274         0.0000         0.0000       786.2504         -29559.3770       305.2926    -30345.6274    -29559.2971       298.5095           -127.5615      -127.5615    125000.0000        60.6248        60.6248
ENERGY:  132500         0.0000         0.0000         0.0000         0.0000              0.0000    -30344.0308         0.0000         0.0000       765.1248         -29578.9060       297.0897    -30344.0308    -29578.9705       300.8371            140.6921       140.6921    125000.0000       -63.0255       -63.0255
ENERGY:  133000         0.0000         0.0000         0.0000         0.0000              0.0000    -30301.0996         0.0000         0.0000       815.9380         -29485.1616       316.8200    -30301.0996    -29483.9899       300.7808            -64.6613       -64.6613    125000.0000        60.6163        60.6163
ENERGY:  133500         0.0000         0.0000         0.0000         0.0000              0.0000    -30330.8439         0.0000         0.0000       795.4873         -29535.3567       308.8792    -30330.8439    -29534.9177       309.7757            -79.7400       -79.7400    125000.0000       -31.8800       -31.8800
ENERGY:  134000         0.0000         0.0000         0.0000         0.0000              0.0000    -30368.1992         0.0000         0.0000       795.7297         -29572.4696       308.9733    -30368.1992    -29572.4670       299.5931            212.5775       212.5775    125000.0000       130.0789       130.0789
ENERGY:  134500         0.0000         0.0000         0.0000         0.0000              0.0000    -30328.9025         0.0000         0.0000       791.0396         -29537.8628       307.1522    -30328.9025    -29537.0356       302.8517            234.9384       234.9384    125000.0000         2.0426         2.0426
ENERGY:  135000         0.0000         0.0000         0.0000         0.0000              0.0000    -30317.3391         0.0000         0.0000       750.7731         -29566.5660       291.5172    -30317.3391    -29566.5942       301.7887           -283.2573      -283.2573    125000.0000         4.5427         4.5427
ENERGY:  135500         0.0000         0.0000         0.0000         0.0000              0.0000    -30323.8820         0.0000         0.0000       781.7656         -29542.1164       303.5512    -30323.8820    -29541.8136       304.3065           -228.6082      -228.6082    125000.0000        97.5923        97.5923
ENERGY:  136000         0.0000         0.0000         0.0000         0.0000              0.0000    -30331.9047         0.0000         0.0000       761.2591         -29570.6456       295.5887    -30331.9047    -29571.5067       303.5863            153.3025       153.3025    125000.0000        28.2289        28.2289
ENERGY:  136500         0.0000         0.0000         0.0000         0.0000              0.0000    -30374.5869         0.0000         0.0000       774.3598         -29600.2272       300.6756    -30374.5869    -29600.7100       299.6484             55.9026        55.9026    125000.0000       -20.5665       -20.5665
ENERGY:  137000         0.0000         0.0000         0.0000         0.0000              0.0000    -30335.9499         0.0000         0.0000       773.1658         -29562.7841       300.2120    -30335.9499    -29562.1841       300.2469            179.1753       179.1753    125000.0000        46.5200        46.5200
ENERGY:  137500         0.0000         0.0000         0.0000         0.0000              0.0000    -30359.0273         0.0000         0.0000       735.8756         -29623.1517       285.7326    -30359.0273    -29622.6206       292.2698              2.7116         2.7116    125000.0000       -15.0350       -15.0350
ENERGY:  138000         0.0000         0.0000         0.0000         0.0000              0.0000    -30353.6099         0.0000         0.0000       747.6840         -29605.9259       290.3177    -30353.6099    -29606.6375       291.1589            399.4148       399.4148    125000.0000        42.8723        42.8723
ENERGY:  138500         0.0000         0.0000         0.0000         0.0000              0.0000    -30341.9423         0.0000         0.0000       791.2412         -29550.7010       307.2305    -30341.9423    -29549.6156       303.4944           -186.5727      -186.5727    125000.0000        49.0772        49.0772
ENERGY:  139000         0.0000         0.0000         0.0000         0.0000              0.0000    -30330.9955         0.0000         0.0000       773.3495         -29557.6460       300.2833    -30330.9955    -29557.7224       302.2959            118.9169       118.9169    125000.0000       -28.2112       -28.2112
ENERGY:  139500         0.0000         0.0000         0.0000         0.0000              0.0000    -30325.9805         0.0000         0.0000       770.0912         -29555.8894       299.0181    -30325.9805    -29556.3470       303.7675           -142.4681      -142.4681    125000.0000       -13.2472       -13.2472
ENERGY:  140000         0.0000         0.0000         0.0000         0.0000              0.0000    -30291.8721         0.0000         0.0000       732.5038         -29559.3683       284.4234    -30291.8721    -29559.7279       302.6139           -308.8904      -308.8904    125000.0000       146.3758       146.3758
ENERGY:  140500         0.0000         0.0000         0.0000         0.0000              0.0000    -30313.5427         0.0000         0.0000       791.8293         -29521.7134       307.4588    -30313.5427    -29520.4611       306.4999           -236.0518      -236.0518    125000.0000       134.4082       134.4082
ENERGY:  141000         0.0000         0.0000         0.0000         0.0000              0.0000    -30344.2131         0.0000         0.0000       796.7123         -29547.5008       309.3548    -30344.2131    -29547.9139       298.3527            265.6306       265.6306    125000.0000      -168.5471      -168.5471
ENERGY:  141500         0.0000         0.0000         0.0000         0.0000              0.0000    -30336.0695         0.0000         0.0000       792.3518         -29543.7177       307.6617    -30336.0695    -29543.6472       303.0211            264.6403       264.6403    125000.0000       -77.3927       -77.3927
ENERGY:  142000         0.0000         0.0000         0.0000         0.0000              0.0000    -30383.5529         0.0000         0.0000       760.6662         -29622.8868       295.3585    -30383.5529    -29624.0690       293.7256           -337.8087      -337.8087    125000.0000       -25.0650       -25.0650
ENERGY:  142500         0.0000         0.0000         0.0000         0.0000              0.0000    -30332.2077         0.0000         0.0000       750.1765         -29582.0311       291.2855    -30332.2077    -29584.1690       292.2239           -109.6824      -109.6824    125000.0000       -36.0447       -36.0447
ENERGY:  143000         0.0000         0.0000         0.0000         0.0000              0.0000    -30312.3670         0.0000         0.0000       773.6627         -29538.7043       300.4049    -30312.3670    -29539.0469       300.1737             67.1085        67.1085    125000.0000        27.9028        27.9028
ENERGY:  143500         0.0000         0.0000         0.0000         0.0000              0.0000    -30332.6581         0.0000         0.0000       780.8125         -29551.8456       303.1811    -30332.6581    -29550.8875       303.5428            345.2995       345.2995    125000.0000        52.1856        52.1856
ENERGY:  144000         0.0000         0.0000         0.0000         0.0000              0.0000    -30362.8340         0.0000         0.0000       800.6909         -29562.1431       310.8997    -30362.8340    -29562.9178       303.2642            -16.1617       -16.1617    125000.0000       -11.7790       -11.7790
ENERGY:  144500         0.0000         0.0000         0.0000         0.0000              0.0000    -30314.5667         0.0000         0.0000       776.2602         -29538.3065       301.4135    -30314.5667    -29537.4796       299.9348            -96.2081       -96.2081    125000.0000        57.2253        57.2253
ENERGY:  145000         0.0000         0.0000         0.0000         0.0000              0.0000    -30352.7718         0.0000         0.0000       729.6303         -29623.1415       283.3076    -30352.7718    -29623.4856       295.5444             -8.0404        -8.0404    125000.0000        51.6642        51.6642
ENERGY:  145500         0.0000         0.0000         0.0000         0.0000              0.0000    -30333.5865         0.0000         0.0000       766.4006         -29567.1859       297.5851    -30333.5865    -29569.2593       291.3163            122.7653       122.7653    125000.0000        -7.7317        -7.7317
ENERGY:  146000         0.0000         0.0000         0.0000         0.0000              0.0000    -30313.7387         0.0000         0.0000       722.0011         -29591.7377       280.3453    -30313.7387    -29591.0192       293.9384           -379.3574      -379.3574    125000.0000       -66.7591       -66.7591
ENERGY:  146500         0.0000         0.0000         0.0000         0.0000              0.0000    -30348.8509         0.0000         0.0000       792.4876         -29556.3633       307.7144    -30348.8509    -29554.2876       297.1528           -465.2736      -465.2736    125000.0000        83.7833        83.7833
ENERGY:  147000         0.0000         0.0000         0.0000         0.0000              0.0000    -30326.5400         0.0000         0.0000       794.9970         -29531.5431       308.6888    -30326.5400    -29531.5967       307.2377            -91.3667       -91.3667    125000.0000        23.5939        23.5939
ENERGY:  147500         0.0000         0.0000         0.0000         0.0000              0.0000    -30356.6936         0.0000         0.0000       798.7578         -29557.9358       310.1491    -30356.6936    -29556.4279       301.5773            255.0631       255.0631    125000.0000       -50.3314       -50.3314
ENERGY:  148000         0.0000         0.0000         0.0000         0.0000              0.0000    -30349.3050         0.0000         0.0000       752.9480         -29596.3570       292.3616    -30349.3050    -29597.0093       297.6271             78.1475        78.1475    125000.0000        71.5461        71.5461
ENERGY:  148500         0.0000         0.0000         0.0000         0.0000              0.0000    -30329.4927         0.0000         0.0000       774.3505         -29555.1422       300.6720    -30329.4927    -29554.8411       301.2778            137.3174       137.3174    125000.0000        40.0362        40.0362
ENERGY:  149000         0.0000         0.0000         0.0000         0.0000              0.0000    -30334.6010         0.0000         0.0000       777.6643         -29556.9368       301.9587    -30334.6010    -29555.7881       302.1607            453.6117       453.6117    125000.0000         3.8283         3.8283
ENERGY:  149500         0.0000         0.0000         0.0000         0.0000              0.0000    -30338.7608         0.0000         0.0000       748.1257         -29590.6351       290.4892    -30338.7608    -29590.2293       299.1835            314.9409       314.9409    125000.0000        17.2555        17.2555
ENERGY:  150000         0.0000         0.0000         0.0000         0.0000              0.0000    -30354.3157         0.0000         0.0000       776.2048         -29578.1108       301.3920    -30354.3157    -29578.9526       294.7655            100.6873       100.6873    125000.0000      -117.8522      -117.8522
ENERGY:  150500         0.0000         0.0000         0.0000         0.0000              0.0000    -30329.3594         0.0000         0.0000       752.7345         -29576.6249       292.2787    -30329.3594    -29577.5487       300.1391           -269.8251      -269.8251    125000.0000        92.9020        92.9020
ENERGY:  151000         0.0000         0.0000         0.0000         0.0000              0.0000    -30362.9299         0.0000         0.0000       784.5132         -29578.4167       304.6181    -30362.9299    -29577.8177       295.6637            249.5289       249.5289    125000.0000       132.8899       132.8899
ENERGY:  151500         0.0000         0.0000         0.0000         0.0000              0.0000    -30340.3701         0.0000         0.0000       799.5374         -29540.8327       310.4518    -30340.3701    -29539.0650       299.5282             25.3504        25.3504    125000.0000      -128.3255      -128.3255
ENERGY:  152000         0.0000         0.0000         0.0000         0.0000              0.0000    -30359.6162         0.0000         0.0000       781.2390         -29578.3772       303.3467    -30359.6162    -29578.5159       302.4424           -376.3169      -376.3169    125000.0000        40.4991        40.4991
ENERGY:  152500         0.0000         0.0000         0.0000         0.0000              0.0000    -30336.6507         0.0000         0.0000       761.4277         -29575.2230       295.6542    -30336.6507    -29574.9080       297.6826           -228.5549      -228.5549    125000.0000       -94.0925       -94.0925
ENERGY:  153000         0.0000         0.0000         0.0000         0.0000              0.0000    -30341.2440         0.0000         0.0000       787.1635         -29554.0805       305.6471    -30341.2440    -29553.5158       297.1640           -121.8564      -121.8564    125000.0000         8.3586         8.3586
ENERGY:  153500         0.0000         0.0000         0.0000         0.0000              0.0000    -30352.2169         0.0000         0.0000       787.8467         -29564.3701       305.9124    -30352.2169    -29565.0296       299.2703            340.3124       340.3124    125000.0000       -13.8431       -13.8431
ENERGY:  154000         0.0000         0.0000         0.0000         0.0000              0.0000    -30327.2695         0.0000         0.0000       785.6248         -29541.6448       305.0497    -30327.2695    -29540.5911       304.2065           -381.3742      -381.3742    125000.0000        -0.8292        -0.8292
ENERGY:  154500         0.0000         0.0000         0.0000         0.0000              0.0000    -30329.4713         0.0000         0.0000       784.6111         -29544.8602       304.6561    -30329.4713    -29544.3876       304.9630            439.2254       439.2254    125000.0000        56.5761        56.5761
ENERGY:  155000         0.0000         0.0000         0.0000         0.0000              0.0000    -30363.4719         0.0000         0.0000       772.3085         -29591.1634       299.8791    -30363.4719    -29590.9351       303.7145             42.9804        42.9804    125000.0000        -3.1000        -3.1000
ENERGY:  155500         0.0000         0.0000         0.0000         0.0000              0.0000    -30351.0949         0.0000         0.0000       804.3167         -29546.7782       312.3075    -30351.0949    -29547.7361       299.6577            209.9927       209.9927    125000.0000       -85.2784       -85.2784
ENERGY:  156000         0.0000         0.0000         0.0000         0.0000              0.0000    -30358.0093         0.0000         0.0000       746.1467         -29611.8626       289.7208    -30358.0093    -29611.9539       294.7196           -157.1710      -157.1710    125000.0000        51.9194        51.9194
ENERGY:  156500         0.0000         0.0000         0.0000         0.0000              0.0000    -30320.6665         0.0000         0.0000       732.6541         -29588.0124       284.4817    -30320.6665    -29588.7015       291.7445           -216.4463      -216.4463    125000.0000        40.4513        40.4513
ENERGY:  157000         0.0000         0.0000         0.0000         0.0000              0.0000    -30353.6792         0.0000         0.0000       777.0982         -29576.5810       301.7389    -30353.6792    -29576.6196       296.3840             82.8449        82.8449    125000.0000       104.3491       104.3491
ENERGY:  157500         0.0000         0.0000         0.0000         0.0000              0.0000    -30353.8086         0.0000         0.0000       797.8445         -29555.9641       309.7945    -30353.8086    -29554.7213       302.4422            151.0857       151.0857    125000.0000       109.5931       109.5931
ENERGY:  158000         0.0000         0.0000         0.0000         0.0000              0.0000    -30320.3686         0.0000         0.0000       749.3643         -29571.0044       290.9701    -30320.3686    -29571.9028       299.9027           -131.4819      -131.4819    125000.0000       -63.6397       -63.6397
ENERGY:  158500         0.0000         0.0000         0.0000         0.0000              0.0000    -30365.6893         0.0000         0.0000       737.3069         -29628.3824       286.2884    -30365.6893    -29628.7643       293.3770             23.8564        23.8564    125000.0000        63.8213        63.8213
ENERGY:  159000         0.0000         0.0000         0.0000         0.0000              0.0000    -30342.5151         0.0000         0.0000       725.6693         -29616.8458       281.7696    -30342.5151    -29617.2467       289.8555            -17.6642       -17.6642    125000.0000       -84.1009       -84.1009
ENERGY:  159500         0.0000         0.0000         0.0000         0.0000              0.0000    -30376.4479         0.0000         0.0000       758.8678         -29617.5801       294.6602    -30376.4479    -29618.2407       290.5546           -441.3477      -441.3477    125000.0000        91.0295        91.0295
ENERGY:  160000         0.0000         0.0000         0.0000         0.0000              0.0000    -30355.8590         0.0000         0.0000       776.5053         -29579.3538       301.5087    -30355.8590    -29578.9407       296.7640           -102.5884      -102.5884    125000.0000       142.4311       142.4311
ENERGY:  160500         0.0000         0.0000         0.0000         0.0000              0.0000    -30331.0385         0.0000         0.0000       765.8615         -29565.1770       297.3758    -30331.0385    -29564.2207       299.4546            267.8901       267.8901    125000.0000       -61.0027       -61.0027
ENERGY:  161000         0.0000         0.0000         0.0000         0.0000              0.0000    -30321.0514         0.0000         0.0000       777.8036         -29543.2479       302.0128    -30321.0514    -29542.7230       298.8229             20.4926        20.4926    125000.0000       -65.2027       -65.2027
ENERGY:  161500         0.0000         0.0000         0.0000         0.0000              0.0000    -30319.1906         0.0000         0.0000       778.1524         -29541.0382       302.1482    -30319.1906    -29540.8026       303.1840           -259.3516      -259.3516    125000.0000        30.6078        30.6078
ENERGY:  162000         0.0000         0.0000         0.0000         0.0000              0.0000    -30302.7343         0.0000         0.0000       767.0153         -29535.7190       297.8238    -30302.7343    -29534.3263       299.4843             33.5193        33.5193    125000.0000        52.5167        52.5167
ENERGY:  162500         0.0000         0.0000         0.0000         0.0000              0.0000    -30361.4115         0.0000         0.0000       797.6086         -29563.8028       309.7029    -30361.4115    -29562.4880       304.8865            -33.2037       -33.2037    125000.0000      -108.6044      -108.6044
ENERGY:  163000         0.0000         0.0000         0.0000         0.0000              0.0000    -30342.4088         0.0000         0.0000       772.5524         -29569.8563       299.9738    -30342.4088    -29570.3658       299.5248           -269.4559      -269.4559    125000.0000       -85.1879       -85.1879
ENERGY:  163500         0.0000         0.0000         0.0000         0.0000              0.0000    -30323.8526         0.0000         0.0000       772.5565         -29551.2961       299.9754    -30323.8526    -29551.0424       302.8992           -414.8431      -414.8431    125000.0000        11.2235        11.2235
ENERGY:  164000         0.0000         0.0000         0.0000         0.0000              0.0000    -30320.0394         0.0000         0.0000       772.7126         -29547.3268       300.0360    -30320.0394    -29546.8283       302.2235           -148.3330      -148.3330    125000.0000        -8.0856        -8.0856
ENERGY:  164500         0.0000         0.0000         0.0000         0.0000              0.0000    -30328.7607         0.0000         0.0000       829.9705         -29498.7902       322.2686    -30328.7607    -29500.8459       310.5732           -116.9527      -116.9527    125000.0000        -2.1519        -2.1519
ENERGY:  165000         0.0000         0.0000         0.0000         0.0000              0.0000    -30274.4312         0.0000         0.0000       791.7568         -29482.6744       307.4307    -30274.4312    -29484.1501       307.0075           -135.8635      -135.8635    125000.0000       -21.9223       -21.9223
ENERGY:  165500         0.0000         0.0000         0.0000         0.0000              0.0000    -30337.4856         0.0000         0.0000       786.4544         -29551.0312       305.3718    -30337.4856    -29550.9088       304.0483            163.1321       163.1321    125000.0000       -22.0572       -22.0572
ENERGY:  166000         0.0000         0.0000         0.0000         0.0000              0.0000    -30315.6370         0.0000         0.0000       785.7023         -29529.9347       305.0798    -30315.6370    -29530.2703       300.0335            296.0173       296.0173    125000.0000       -99.5320       -99.5320
ENERGY:  166500         0.0000         0.0000         0.0000         0.0000              0.0000    -30332.3392         0.0000         0.0000       757.6597         -29574.6795       294.1911    -30332.3392    -29575.9287       304.3343            -89.0703       -89.0703    125000.0000        11.8302        11.8302
ENERGY:  167000         0.0000         0.0000         0.0000         0.0000              0.0000    -30369.7506         0.0000         0.0000       743.5986         -29626.1520       288.7314    -30369.7506    -29627.4690       293.8478           -176.9952      -176.9952    125000.0000        21.4246        21.4246
ENERGY:  167500         0.0000         0.0000         0.0000         0.0000              0.0000    -30359.2475         0.0000         0.0000       750.9995         -29608.2480       291.6051    -30359.2475    -29606.9468       287.2306              1.6698         1.6698    125000.0000       -93.1405       -93.1405
ENERGY:  168000         0.0000         0.0000         0.0000         0.0000              0.0000    -30325.9899         0.0000         0.0000       740.4769         -29585.5130       287.5192    -30325.9899    -29586.2802       291.1749            -44.6953       -44.6953    125000.0000        63.2954        63.2954
ENERGY:  168500         0.0000         0.0000         0.0000         0.0000              0.0000    -30288.4265         0.0000         0.0000       788.8040         -29499.6225       306.2841    -30288.4265    -29499.1128       302.7757           -168.2271      -168.2271    125000.0000       -13.0375       -13.0375
ENERGY:  169000         0.0000         0.0000         0.0000         0.0000              0.0000    -30342.2052         0.0000         0.0000       771.9192         -29570.2860       299.7279    -30342.2052    -29571.0520       306.7932            164.5734       164.5734    125000.0000        29.4260        29.4260
ENERGY:  169500         0.0000         0.0000         0.0000         0.0000              0.0000    -30332.2558         0.0000         0.0000       806.0310         -29526.2248       312.9732    -30332.2558    -29526.9162       302.2503             91.0068        91.0068    125000.0000      -105.0247      -105.0247
ENERGY:  170000         0.0000         0.0000         0.0000         0.0000              0.0000    -30359.4352         0.0000         0.0000       768.0608         -29591.3744       298.2298    -30359.4352    -29590.7534       299.3351            250.9895       250.9895    125000.0000       -84.1016       -84.1016
ENERGY:  170500         0.0000         0.0000         0.0000         0.0000              0.0000    -30358.6800         0.0000         0.0000       757.6949         -29600.9851       294.2048    -30358.6800    -29599.1521       293.2461           -103.1251      -103.1251    125000.0000        32.4132        32.4132
ENERGY:  171000         0.0000         0.0000         0.0000         0.0000              0.0000    -30365.6382         0.0000         0.0000       781.7027         -29583.9355       303.5268    -30365.6382    -29583.0781       292.5932           -229.4656      -229.4656    125000.0000       -43.2315       -43.2315
ENERGY:  171500         0.0000         0.0000         0.0000         0.0000              0.0000    -30368.7067         0.0000         0.0000       775.1648         -29593.5419       300.9882    -30368.7067    -29591.8746       298.0574            -49.3919       -49.3919    125000.0000        70.8841        70.8841
ENERGY:  172000         0.0000         0.0000         0.0000         0.0000              0.0000    -30330.2573         0.0000         0.0000       764.4688         -29565.7885       296.8350    -30330.2573    -29565.5413       296.7649            207.6041       207.6041    125000.0000       -51.2922       -51.2922
ENERGY:  172500         0.0000         0.0000         0.0000         0.0000              0.0000    -30310.9966         0.0000         0.0000       742.7685         -29568.2281       288.4090    -30310.9966    -29567.7052       303.0874           -234.7173      -234.7173    125000.0000       -34.2657       -34.2657
ENERGY:  173000         0.0000         0.0000         0.0000         0.0000              0.0000    -30332.2501         0.0000         0.0000       772.2627         -29559.9874       299.8613    -30332.2501    -29559.7575       301.2016             76.8461        76.8461    125000.0000        -5.0615        -5.0615
ENERGY:  173500         0.0000         0.0000         0.0000         0.0000              0.0000    -30374.4143         0.0000         0.0000       756.5015         -29617.9129       293.7414    -30374.4143    -29618.0883       293.7819             21.3330        21.3330    125000.0000       -63.6189       -63.6189
ENERGY:  174000         0.0000         0.0000         0.0000         0.0000              0.0000    -30356.8948         0.0000         0.0000       761.0321         -29595.8627       295.5006    -30356.8948    -29595.3655       286.9987           -362.4255      -362.4255    125000.0000        64.3678        64.3678
ENERGY:  174500         0.0000         0.0000         0.0000         0.0000              0.0000    -30359.6642         0.0000         0.0000       778.1153         -29581.5488       302.1338    -30359.6642    -29582.6312       290.8649            326.4382       326.4382    125000.0000        20.5076        20.5076
ENERGY:  175000         0.0000         0.0000         0.0000         0.0000              0.0000    -30333.4002         0.0000         0.0000       789.5542         -29543.8460       306.5754    -30333.4002    -29541.2960       297.4811            -78.0782       -78.0782    125000.0000       -72.5661       -72.5661
ENERGY:  175500         0.0000         0.0000         0.0000         0.0000              0.0000    -30363.7724         0.0000         0.0000       759.6667         -29604.1057       294.9704    -30363.7724    -29604.4884       297.9535             24.3743        24.3743    125000.0000         8.5130         8.5130
ENERGY:  176000         0.0000         0.0000         0.0000         0.0000              0.0000    -30353.9265         0.0000         0.0000       735.3338         -29618.5926       285.5222    -30353.9265    -29619.1017       290.5630            -48.5664       -48.5664    125000.0000       -50.7934       -50.7934
ENERGY:  176500         0.0000         0.0000         0.0000         0.0000              0.0000    -30335.3254         0.0000         0.0000       750.8909         -29584.4345       291.5629    -30335.3254    -29583.5781       293.1891           -224.9651      -224.9651    125000.0000        18.4700        18.4700
ENERGY:  177000         0.0000         0.0000         0.0000         0.0000              0.0000    -30358.4460         0.0000         0.0000       765.8092         -29592.6368       297.3555    -30358.4460    -29593.0144       296.1924             31.5029        31.5029    125000.0000        -0.3698        -0.3698
ENERGY:  177500         0.0000         0.0000         0.0000         0.0000              0.0000    -30340.2646         0.0000         0.0000       715.7947         -29624.4699       277.9354    -30340.2646    -29624.2939       293.8600            187.1683       187.1683    125000.0000        -0.7615        -0.7615
ENERGY:  178000         0.0000         0.0000         0.0000         0.0000              0.0000    -30345.4657         0.0000         0.0000       730.4372         -29615.0285       283.6209    -30345.4657    -29615.0181       290.7970            189.2817       189.2817    125000.0000        38.0221        38.0221
ENERGY:  178500         0.0000         0.0000         0.0000         0.0000              0.0000    -30367.4616         0.0000         0.0000       777.6942         -29589.7675       301.9703    -30367.4616    -29590.8746       290.5501            141.4141       141.4141    125000.0000      -136.9227      -136.9227
ENERGY:  179000         0.0000         0.0000         0.0000         0.0000              0.0000    -30353.9029         0.0000         0.0000       759.9949         -29593.9080       295.0978    -30353.9029    -29594.0114       299.3637             18.5275        18.5275    125000.0000        16.4308        16.4308
ENERGY:  179500         0.0000         0.0000         0.0000         0.0000              0.0000    -30347.5228         0.0000         0.0000       767.1465         -29580.3763       297.8748    -30347.5228    -29580.1679       291.1285            -75.7645       -75.7645    125000.0000       125.3412       125.3412
ENERGY:  180000         0.0000         0.0000         0.0000         0.0000              0.0000    -30341.5701         0.0000         0.0000       784.7806         -29556.7895       304.7219    -30341.5701    -29556.4560       298.5261             59.5806        59.5806    125000.0000       -27.6019       -27.6019
ENERGY:  180500         0.0000         0.0000         0.0000         0.0000              0.0000    -30356.0584         0.0000         0.0000       760.5158         -29595.5427       295.3001    -30356.0584    -29595.9839       296.9726           -282.4283      -282.4283    125000.0000        23.1816        23.1816
ENERGY:  181000         0.0000         0.0000         0.0000         0.0000              0.0000    -30357.8398         0.0000         0.0000       786.7097         -29571.1301       305.4709    -30357.8398    -29571.2806       296.0401            -32.8725       -32.8725    125000.0000       -45.2621       -45.2621
ENERGY:  181500         0.0000         0.0000         0.0000         0.0000              0.0000    -30309.9218         0.0000         0.0000       743.3725         -29566.5493       288.6436    -30309.9218    -29566.0589       298.6781            350.2982       350.2982    125000.0000        10.8885        10.8885
ENERGY:  182000         0.0000         0.0000         0.0000         0.0000              0.0000    -30315.4188         0.0000         0.0000       798.5562         -29516.8626       310.0708    -30315.4188    -29515.0236       304.3867           -343.1149      -343.1149    125000.0000       -71.7104       -71.7104
ENERGY:  182500         0.0000         0.0000         0.0000         0.0000              0.0000    -30319.2897         0.0000         0.0000       795.1653         -29524.1243       308.7542    -30319.2897    -29523.4807       308.0583           -120.8816      -120.8816    125000.0000       107.9482       107.9482
ENERGY:  183000         0.0000         0.0000         0.0000         0.0000              0.0000    -30354.2644         0.0000         0.0000       777.6272         -29576.6372       301.9443    -30354.2644    -29576.9914       304.5629            203.9231       203.9231    125000.0000       -16.3664       -16.3664
ENERGY:  183500         0.0000         0.0000         0.0000         0.0000              0.0000    -30348.2884         0.0000         0.0000       775.4500         -29572.8384       301.0989    -30348.2884    -29572.9596       297.1602            473.3585       473.3585    125000.0000      -105.5056      -105.5056
ENERGY:  184000         0.0000         0.0000         0.0000         0.0000              0.0000    -30336.0065         0.0000         0.0000       775.7181         -29560.2884       301.2030    -30336.0065    -29558.7397       301.9489            -99.7723       -99.7723    125000.0000       -51.3652       -51.3652
